ID,Work Item Type,Title,Title,Title,Description,Assigned To,Business Owner,Business Process Lead,Area Path,Tags,State,Priority,Risk,Effort,Business Value,Time Criticality,Business Outcome Category,Value Area,Process Sequence ID,Discipline
,User Story,,,Perform the service tasks,,,,,DevOps Product Catalog Working Instance\Service to cash,,New,1,,,,,,Business,95.30.100.100,
,User Story,,,Perform service work and record time for approval,,,,,DevOps Product Catalog Working Instance\Service to cash,,New,1,,,,,,Business,95.30.100.125,
,User Story,,,Communicate with customers about work order status and collect customer signature,,,,,DevOps Product Catalog Working Instance\Service to cash,,New,1,,,,,,Business,95.30.100.150,
,User Story,,,Communicate with customers about work order status and get customer approval,,,,,DevOps Product Catalog Working Instance\Service to cash,,New,1,,,,,,Business,95.30.100.175,
,User Story,,,Communicate with customers about work order status by signing in and out during the job,,,,,DevOps Product Catalog Working Instance\Service to cash,,New,1,,,,,,Business,95.30.100.200,
,User Story,,,Complete service inspections,,,,,DevOps Product Catalog Working Instance\Service to cash,,New,1,,,,,,Business,95.30.100.225,
,User Story,,,Perform service wotrk and conduct root cause analysis,,,,,DevOps Product Catalog Working Instance\Service to cash,,New,1,,,,,,Business,95.30.100.250,
,User Story,,,Correct time for service work performed,,,,,DevOps Product Catalog Working Instance\Service to cash,,New,1,,,,,,Business,95.30.100.275,
,User Story,,,Enter time for service work performed,,,,,DevOps Product Catalog Working Instance\Service to cash,,New,1,,,,,,Business,95.30.100.300,
,User Story,,,Indetify assets to be service during service work,,,,,DevOps Product Catalog Working Instance\Service to cash,,New,1,,,,,,Business,95.30.100.325,
,User Story,,,Indicate products and services to be used during service work,,,,,DevOps Product Catalog Working Instance\Service to cash,,New,1,,,,,,Business,95.30.100.350,
,User Story,,,Recall time entries for service work performed,,,,,DevOps Product Catalog Working Instance\Service to cash,,New,1,,,,,,Business,95.30.100.375,
,User Story,,,Request parts for service by creating a purchase order in Dynamics 365 Field Service,,,,,DevOps Product Catalog Working Instance\Service to cash,,New,1,,,,,,Business,95.30.100.400,
,User Story,,,Request parts for service by creating a purchase order in Dynamics 365 Supply Chain Management,,,,,DevOps Product Catalog Working Instance\Service to cash,,New,1,,,,,,Business,95.30.100.425,
,User Story,,,Request parts to be transferred ,,,,,DevOps Product Catalog Working Instance\Service to cash,,New,1,,,,,,Business,95.30.100.450,
,User Story,,,Request parts for service by integrating with a third-party solution,,,,,DevOps Product Catalog Working Instance\Service to cash,,New,1,,,,,,Business,95.30.100.475,
,User Story,,,Update or maintain the booking status by starting work,,,,,DevOps Product Catalog Working Instance\Service to cash,,New,1,,,,,,Business,95.30.100.500,
,User Story,,,Take a break during service work and update the booking status,,,,,DevOps Product Catalog Working Instance\Service to cash,,New,1,,,,,,Business,95.30.100.525,
,User Story,,,Indicate you are traveling during service work,,,,,DevOps Product Catalog Working Instance\Service to cash,,New,1,,,,,,Business,95.30.100.575,
,Feature,,Review and close work orders in D365 field service,,,,,,DevOps Product Catalog Working Instance\Service to cash,,New,1,,,,,,Business,95.30.110,
,User Story,,,Approve and validate work order details,,,,,DevOps Product Catalog Working Instance\Service to cash,,New,1,,,,,,Business,95.30.110.100,
,User Story,,,Indicate work orders are ready to invoice,,,,,DevOps Product Catalog Working Instance\Service to cash,,New,1,,,,,,Business,95.30.110.200,
,User Story,,,Review work orders,,,,,DevOps Product Catalog Working Instance\Service to cash,,New,1,,,,,,Business,95.30.110.300,
,User Story,,,Update work orders,,,,,DevOps Product Catalog Working Instance\Service to cash,,New,1,,,,,,Business,95.30.110.400,
,Epic,Invoice customers,,,,,,,DevOps Product Catalog Working Instance\Service to cash,,New,1,,,,,,Business,95.40,
,Epic,Record customer payments,,,,,,,DevOps Product Catalog Working Instance\Service to cash,,New,1,,,,,,Business,95.50,
,Epic,Monitor customer credit and collections,,,,,,,DevOps Product Catalog Working Instance\Service to cash,,New,1,,,,,,Business,95.60,
,Epic,Define business continuity plan,,,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10,
,Feature,,Define business continuity objectives,,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.010,
,User Story,,,Understand Dynamics 365 RTO and RPO,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.010.100,
,User Story,,,Define objectives for external components and third-party solutions,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.010.200,
,Feature,,Conduct a business impact analysis,,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.020,
,User Story,,,Conduct a business impact analysis for Dynamics 365 business processes,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.020.100,
,User Story,,,Conduct a business impact analysis for external components and third-party solutions,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.020.200,
,Feature,,Identify business continuity risks,,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.030,
,User Story,,,Identify business continuity risks,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.030.100,
,Feature,,Develop a business continuity plan,,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.040,
,User Story,,,Develop a business continuity plan,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.040.100,
,Feature,,Implement a business continuty plan,,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.050,
,User Story,,,Implement a business continuty plan,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.050.100,
,Feature,,Test and validate the business continuity plan,,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.060,
,User Story,,,Understand Dynamics 365 certifications and testing of Dynamics 365,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.060.100,
,User Story,,,Test and validate third party and external components,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.060.200,
,Feature,,Maintain and update the business continuty plan,,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.070,
,User Story,,,Maintain and update the business continuty plan,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.070.100,
,Feature,,Identify critical system and data,,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.080,
,User Story,,,Identify Dynamics 365 critical system data,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.080.100,
,User Story,,,Identify external system data,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.080.200,
,User Story,,,Identify third-party data,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.080.300,
,Feature,,Conduct a disaster risk assessment,,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.090,
,User Story,,,Identify Dynamics 365 components,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.090.100,
,User Story,,,Indentfy external and third-party components,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.090.200,
,Feature,,Define recovery objectives,,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.100,
,User Story,,,Understand Dynamics 365 RTO and RPO,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.100.100,
,User Story,,,Define recovery recovery objectives for testing and development environments,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.100.200,
,User Story,,,Define recovery objectives for third-party components,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.100.300,
,Feature,,Develop a disaster recovery plan,,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.110,
,User Story,,,Develop a disaster recovery plan,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.110.100,
,Feature,,Implement the disaster recovery plan,,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.120,
,User Story,,,Implement the disaster recovery plan,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.120.100,
,Feature,,Test and validate the disaster recovery plan,,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.130,
,User Story,,,Test and validate the disaster recovery plan,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.130.100,
,Feature,,Mitigate and update the disaster recovery plan,,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.140,
,User Story,,,Mitigate and update the disaster recovery plan,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.10.140.100,
,Epic,Manage licensing and entitlements,,,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.15,
,Feature,,Take inventory on software licenses,,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.15.010,
,User Story,,,Analyze Finance and Operations licenses,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.15.010.100,
,User Story,,,Analyze Customer Engagement licenses,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.15.010.200,
,User Story,,,Analyze Azure resources and Azure components,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.15.010.300,
,User Story,,,Analyze ISV solutions and third-party licenses,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.15.010.400,
,User Story,,,Analyze Power Platform licenses,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.15.010.500,
,Feature,,Take inventory on hardware and devices,,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.15.020,
,User Story,,,"Retail components (POS, Payment devices, etc.)",,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.15.020.100,
,User Story,,,"Warehouse components (WMS device, label printers, etc.",,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.15.020.200,
,User Story,,,On prem servers,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.15.020.300,
,User Story,,,Mobile devices (cell phones),,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.15.020.400,
,User Story,,,Third party stuff,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.15.020.500,
,User Story,,,Printers and print servers,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.15.020.600,
,Feature,,Perform license requiements analysis,,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.15.030,
,User Story,,,User licenses,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.15.030.100,
,User Story,,,Capacity licenses,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.15.030.200,
,User Story,,,Service limits,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.15.030.300,
,User Story,,,API entitlements,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.15.030.400,
,User Story,,,Third-party components,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.15.030.500,
,User Story,,,Selecting the correct service plan based on performance and non-functional requirements,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.15.030.600,
,Feature,,Procure software licenses and add-ons,,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.15.040,
,User Story,,,Purchase through an EA,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.15.040.100,
,User Story,,,Purchase through a CSP,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.15.040.200,
,User Story,,,Purchase through a O365 Admin center,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.15.040.300,
,User Story,,,Purchase through an Azure Subscription,,,,,DevOps Product Catalog Working Instance\Administer to operate,,New,1,,,,,,Business,99.15.040.400,
